district,statewide_d_pct,win_prob,sigma_i,sigma_source,incumbency_shift
13,44.5,1.0,0.02327909372548424,shrunk_4pt,0.0
2,44.5,1.0,0.046243258224299005,prior_only,0.0
21,44.5,1.0,0.0444732248868849,shrunk_2pt,0.0
38,44.5,1.0,0.046243258224299005,prior_only,0.0
33,44.5,1.0,0.046243258224299005,prior_only,0.0
24,44.5,1.0,0.03931674119938526,shrunk_2pt,0.0
7,44.5,1.0,0.046243258224299005,prior_only,0.0
26,44.5,1.0,0.046243258224299005,prior_only,0.0
9,44.5,0.9999,0.046243258224299005,prior_only,0.0
42,44.5,0.9996,0.046243258224299005,prior_only,0.0
8,44.5,0.9995,0.04149445919805966,shrunk_2pt,0.0
43,44.5,0.9895,0.04141207229588298,shrunk_2pt,0.0
41,44.5,0.9605,0.046243258224299005,prior_only,0.0
5,44.5,0.9446,0.046243258224299005,prior_only,0.0
16,44.5,0.9377,0.046243258224299005,prior_only,0.0
6,44.5,0.9512,0.03987976648050284,shrunk_2pt,0.0
4,44.5,0.9279,0.03929644674190579,shrunk_2pt,0.0
11,44.5,0.8367,0.041946262280916496,shrunk_2pt,0.0
58,44.5,0.8043,0.046243258224299005,prior_only,0.0
19,44.5,0.8187,0.04316857399821586,shrunk_2pt,0.0
28,44.5,0.8853,0.028988076157790803,shrunk_4pt,0.0
34,44.5,0.7627,0.03876463319237573,shrunk_2pt,0.0
27,44.5,0.7504,0.03869462782660454,shrunk_2pt,0.0
53,44.5,0.7047,0.04192091505846978,shrunk_2pt,0.0
15,44.5,0.6532,0.046243258224299005,prior_only,0.0
14,44.5,0.5174,0.03990244416748726,shrunk_2pt,0.0
10,44.5,0.4748,0.04229098671158475,shrunk_2pt,0.0
31,44.5,0.4569,0.046243258224299005,prior_only,0.0
23,44.5,0.362,0.03905647775388147,shrunk_2pt,0.0
36,44.5,0.3358,0.03932308887968287,shrunk_2pt,0.0
49,44.5,0.3245,0.03895325034755685,shrunk_2pt,0.0
52,44.5,0.2972,0.038724948948183756,shrunk_2pt,0.0
35,44.5,0.3208,0.046243258224299005,prior_only,0.0
64,44.5,0.1823,0.043845325043149565,shrunk_2pt,0.0
17,44.5,0.1778,0.046243258224299005,prior_only,0.0
60,44.5,0.1554,0.046243258224299005,prior_only,0.0
39,44.5,0.1186,0.04047903264826666,shrunk_2pt,0.0
72,44.5,0.1209,0.04831661441098122,shrunk_2pt,0.0
32,44.5,0.0806,0.0408933423742721,shrunk_2pt,0.0
44,44.5,0.0922,0.046243258224299005,prior_only,0.0
75,44.5,0.0507,0.03869207221304435,shrunk_2pt,0.0
37,44.5,0.0561,0.046243258224299005,prior_only,0.0
29,44.5,0.0463,0.046243258224299005,prior_only,0.0
89,44.5,0.0147,0.040486447600887855,shrunk_2pt,0.0
73,44.5,0.014,0.046243258224299005,prior_only,0.0
68,44.5,0.0125,0.046243258224299005,prior_only,0.0
57,44.5,0.0024,0.0386898982492774,shrunk_2pt,0.0
59,44.5,0.0081,0.046243258224299005,prior_only,0.0
70,44.5,0.0011,0.0390067544937981,shrunk_2pt,0.0
65,44.5,0.0046,0.046243258224299005,prior_only,0.0
56,44.5,0.0012,0.03954543516689933,shrunk_2pt,0.0
74,44.5,0.001,0.03885677339974896,shrunk_2pt,0.0
45,44.5,0.0011,0.039497491958850224,shrunk_2pt,0.0
61,44.5,0.0014,0.040505534023629886,shrunk_2pt,0.0
54,44.5,0.0019,0.042460330670396784,shrunk_2pt,0.0
66,44.5,0.0007,0.03881097456312374,shrunk_2pt,0.0
99,44.5,0.0015,0.041880751839472014,shrunk_2pt,0.0
47,44.5,0.0011,0.04075872356366718,shrunk_2pt,0.0
50,44.5,0.0033,0.046243258224299005,prior_only,0.0
48,44.5,0.0004,0.03870392324480088,shrunk_2pt,0.0
95,44.5,0.0029,0.04844025308913485,shrunk_2pt,0.0
46,44.5,0.0,0.03869169947985534,shrunk_2pt,0.0
88,44.5,0.0,0.026258343170883415,shrunk_4pt,0.0
62,44.5,0.0,0.038787270068147854,shrunk_2pt,0.0
86,44.5,0.0,0.02042796468887392,shrunk_4pt,0.0
94,44.5,0.0006,0.052099588641748774,shrunk_2pt,0.0
67,44.5,0.0001,0.046243258224299005,prior_only,0.0
92,44.5,0.0001,0.046243258224299005,prior_only,0.0
96,44.5,0.0,0.040050704265211595,shrunk_2pt,0.0
77,44.5,0.0,0.03869087436772964,shrunk_2pt,0.0
51,44.5,0.0,0.046243258224299005,prior_only,0.0
76,44.5,0.0,0.046243258224299005,prior_only,0.0
71,44.5,0.0,0.038781463130462705,shrunk_2pt,0.0
30,44.5,0.0,0.02806587660059381,shrunk_3pt,0.0
97,44.5,0.0,0.039069238137432856,shrunk_2pt,0.0
12,44.5,0.0,0.046243258224299005,prior_only,0.0
79,44.5,0.0,0.038729145337064154,shrunk_2pt,0.0
81,44.5,0.0,0.046243258224299005,prior_only,0.0
55,44.5,0.0,0.03971511677106638,shrunk_2pt,0.0
83,44.5,0.0,0.03613161278105033,shrunk_3pt,0.0
90,44.5,0.0013,0.07715327858788477,shrunk_3pt,0.0
78,44.5,0.0,0.046243258224299005,prior_only,0.0
98,44.5,0.0,0.046243258224299005,prior_only,0.0
69,44.5,0.0,0.0411616812319351,shrunk_2pt,0.0
93,44.5,0.0,0.046243258224299005,prior_only,0.0
63,44.5,0.0,0.03880601126809399,shrunk_2pt,0.0
80,44.5,0.0,0.02661148274072227,shrunk_3pt,0.0
40,44.5,0.0,0.044010025410574784,shrunk_2pt,0.0
87,44.5,0.0,0.030851601588244317,shrunk_3pt,0.0
91,44.5,0.0,0.046243258224299005,prior_only,0.0
82,44.5,0.0,0.03869014172291746,shrunk_2pt,0.0
85,44.5,0.0,0.04790997476350241,shrunk_2pt,0.0
84,44.5,0.0,0.03936930703783644,shrunk_2pt,0.0
18,45.0,1.0,0.046243258224299005,prior_only,0.0
20,45.0,1.0,0.046243258224299005,prior_only,0.0
22,45.0,1.0,0.046243258224299005,prior_only,0.0
25,45.0,1.0,0.04549751675684551,shrunk_2pt,0.0
3,45.0,1.0,0.046243258224299005,prior_only,0.0
1,45.0,1.0,0.046243258224299005,prior_only,0.0
13,45.0,1.0,0.02327909372548424,shrunk_4pt,0.0
2,45.0,1.0,0.046243258224299005,prior_only,0.0
21,45.0,1.0,0.0444732248868849,shrunk_2pt,0.0
38,45.0,1.0,0.046243258224299005,prior_only,0.0
33,45.0,1.0,0.046243258224299005,prior_only,0.0
24,45.0,1.0,0.03931674119938526,shrunk_2pt,0.0
7,45.0,1.0,0.046243258224299005,prior_only,0.0
26,45.0,1.0,0.046243258224299005,prior_only,0.0
9,45.0,0.9999,0.046243258224299005,prior_only,0.0
42,45.0,0.9997,0.046243258224299005,prior_only,0.0
8,45.0,0.9997,0.04149445919805966,shrunk_2pt,0.0
43,45.0,0.9924,0.04141207229588298,shrunk_2pt,0.0
41,45.0,0.9689,0.046243258224299005,prior_only,0.0
5,45.0,0.9557,0.046243258224299005,prior_only,0.0
16,45.0,0.9499,0.046243258224299005,prior_only,0.0
6,45.0,0.9626,0.03987976648050284,shrunk_2pt,0.0
4,45.0,0.9438,0.03929644674190579,shrunk_2pt,0.0
11,45.0,0.8644,0.041946262280916496,shrunk_2pt,0.0
58,45.0,0.8328,0.046243258224299005,prior_only,0.0
19,45.0,0.8476,0.04316857399821586,shrunk_2pt,0.0
28,45.0,0.9154,0.028988076157790803,shrunk_4pt,0.0
34,45.0,0.8007,0.03876463319237573,shrunk_2pt,0.0
27,45.0,0.7896,0.03869462782660454,shrunk_2pt,0.0
53,45.0,0.7445,0.04192091505846978,shrunk_2pt,0.0
15,45.0,0.6922,0.046243258224299005,prior_only,0.0
14,45.0,0.5671,0.03990244416748726,shrunk_2pt,0.0
10,45.0,0.5219,0.04229098671158475,shrunk_2pt,0.0
31,45.0,0.4999,0.046243258224299005,prior_only,0.0
23,45.0,0.411,0.03905647775388147,shrunk_2pt,0.0
36,45.0,0.3833,0.03932308887968287,shrunk_2pt,0.0
49,45.0,0.3719,0.03895325034755685,shrunk_2pt,0.0
52,45.0,0.3434,0.038724948948183756,shrunk_2pt,0.0
35,45.0,0.3604,0.046243258224299005,prior_only,0.0
64,45.0,0.214,0.043845325043149565,shrunk_2pt,0.0
17,45.0,0.2073,0.046243258224299005,prior_only,0.0
60,45.0,0.1826,0.046243258224299005,prior_only,0.0
39,45.0,0.1449,0.04047903264826666,shrunk_2pt,0.0
72,45.0,0.143,0.04831661441098122,shrunk_2pt,0.0
32,45.0,0.1005,0.0408933423742721,shrunk_2pt,0.0
44,45.0,0.1114,0.046243258224299005,prior_only,0.0
75,45.0,0.0657,0.03869207221304435,shrunk_2pt,0.0
37,45.0,0.0694,0.046243258224299005,prior_only,0.0
29,45.0,0.0578,0.046243258224299005,prior_only,0.0
89,45.0,0.02,0.040486447600887855,shrunk_2pt,0.0
73,45.0,0.0183,0.046243258224299005,prior_only,0.0
68,45.0,0.0164,0.046243258224299005,prior_only,0.0
57,45.0,0.0036,0.0386898982492774,shrunk_2pt,0.0
59,45.0,0.0108,0.046243258224299005,prior_only,0.0
70,45.0,0.0017,0.0390067544937981,shrunk_2pt,0.0
65,45.0,0.0063,0.046243258224299005,prior_only,0.0
56,45.0,0.0018,0.03954543516689933,shrunk_2pt,0.0
74,45.0,0.0015,0.03885677339974896,shrunk_2pt,0.0
45,45.0,0.0017,0.039497491958850224,shrunk_2pt,0.0
61,45.0,0.0021,0.040505534023629886,shrunk_2pt,0.0
54,45.0,0.0028,0.042460330670396784,shrunk_2pt,0.0
66,45.0,0.0011,0.03881097456312374,shrunk_2pt,0.0
99,45.0,0.0022,0.041880751839472014,shrunk_2pt,0.0
47,45.0,0.0016,0.04075872356366718,shrunk_2pt,0.0
50,45.0,0.0045,0.046243258224299005,prior_only,0.0
48,45.0,0.0006,0.03870392324480088,shrunk_2pt,0.0
95,45.0,0.0039,0.04844025308913485,shrunk_2pt,0.0
46,45.0,0.0001,0.03869169947985534,shrunk_2pt,0.0
88,45.0,0.0,0.026258343170883415,shrunk_4pt,0.0
62,45.0,0.0,0.038787270068147854,shrunk_2pt,0.0
86,45.0,0.0,0.02042796468887392,shrunk_4pt,0.0
94,45.0,0.0009,0.052099588641748774,shrunk_2pt,0.0
67,45.0,0.0001,0.046243258224299005,prior_only,0.0
92,45.0,0.0001,0.046243258224299005,prior_only,0.0
96,45.0,0.0,0.040050704265211595,shrunk_2pt,0.0
77,45.0,0.0,0.03869087436772964,shrunk_2pt,0.0
51,45.0,0.0,0.046243258224299005,prior_only,0.0
76,45.0,0.0,0.046243258224299005,prior_only,0.0
71,45.0,0.0,0.038781463130462705,shrunk_2pt,0.0
30,45.0,0.0,0.02806587660059381,shrunk_3pt,0.0
97,45.0,0.0,0.039069238137432856,shrunk_2pt,0.0
12,45.0,0.0,0.046243258224299005,prior_only,0.0
79,45.0,0.0,0.038729145337064154,shrunk_2pt,0.0
81,45.0,0.0,0.046243258224299005,prior_only,0.0
55,45.0,0.0,0.03971511677106638,shrunk_2pt,0.0
83,45.0,0.0,0.03613161278105033,shrunk_3pt,0.0
90,45.0,0.0016,0.07715327858788477,shrunk_3pt,0.0
78,45.0,0.0,0.046243258224299005,prior_only,0.0
98,45.0,0.0,0.046243258224299005,prior_only,0.0
69,45.0,0.0,0.0411616812319351,shrunk_2pt,0.0
93,45.0,0.0,0.046243258224299005,prior_only,0.0
63,45.0,0.0,0.03880601126809399,shrunk_2pt,0.0
80,45.0,0.0,0.02661148274072227,shrunk_3pt,0.0
40,45.0,0.0,0.044010025410574784,shrunk_2pt,0.0
87,45.0,0.0,0.030851601588244317,shrunk_3pt,0.0
91,45.0,0.0,0.046243258224299005,prior_only,0.0
82,45.0,0.0,0.03869014172291746,shrunk_2pt,0.0
85,45.0,0.0,0.04790997476350241,shrunk_2pt,0.0
84,45.0,0.0,0.03936930703783644,shrunk_2pt,0.0
18,45.5,1.0,0.046243258224299005,prior_only,0.0
20,45.5,1.0,0.046243258224299005,prior_only,0.0
22,45.5,1.0,0.046243258224299005,prior_only,0.0
25,45.5,1.0,0.04549751675684551,shrunk_2pt,0.0
3,45.5,1.0,0.046243258224299005,prior_only,0.0
1,45.5,1.0,0.046243258224299005,prior_only,0.0
13,45.5,1.0,0.02327909372548424,shrunk_4pt,0.0
2,45.5,1.0,0.046243258224299005,prior_only,0.0
21,45.5,1.0,0.0444732248868849,shrunk_2pt,0.0
38,45.5,1.0,0.046243258224299005,prior_only,0.0
33,45.5,1.0,0.046243258224299005,prior_only,0.0
24,45.5,1.0,0.03931674119938526,shrunk_2pt,0.0
7,45.5,1.0,0.046243258224299005,prior_only,0.0
26,45.5,1.0,0.046243258224299005,prior_only,0.0
9,45.5,1.0,0.046243258224299005,prior_only,0.0
42,45.5,0.9998,0.046243258224299005,prior_only,0.0
8,45.5,0.9998,0.04149445919805966,shrunk_2pt,0.0
43,45.5,0.9946,0.04141207229588298,shrunk_2pt,0.0
41,45.5,0.9757,0.046243258224299005,prior_only,0.0
5,45.5,0.9649,0.046243258224299005,prior_only,0.0
16,45.5,0.9601,0.046243258224299005,prior_only,0.0
6,45.5,0.9717,0.03987976648050284,shrunk_2pt,0.0
4,45.5,0.9568,0.03929644674190579,shrunk_2pt,0.0
11,45.5,0.8887,0.041946262280916496,shrunk_2pt,0.0
58,45.5,0.8584,0.046243258224299005,prior_only,0.0
19,45.5,0.8733,0.04316857399821586,shrunk_2pt,0.0
28,45.5,0.9391,0.028988076157790803,shrunk_4pt,0.0
34,45.5,0.8347,0.03876463319237573,shrunk_2pt,0.0
27,45.5,0.8249,0.03869462782660454,shrunk_2pt,0.0
53,45.5,0.7812,0.04192091505846978,shrunk_2pt,0.0
15,45.5,0.7291,0.046243258224299005,prior_only,0.0
14,45.5,0.6157,0.03990244416748726,shrunk_2pt,0.0
10,45.5,0.5688,0.04229098671158475,shrunk_2pt,0.0
31,45.5,0.543,0.046243258224299005,prior_only,0.0
23,45.5,0.4613,0.03905647775388147,shrunk_2pt,0.0
36,45.5,0.4327,0.03932308887968287,shrunk_2pt,0.0
49,45.5,0.4214,0.03895325034755685,shrunk_2pt,0.0
52,45.5,0.392,0.038724948948183756,shrunk_2pt,0.0
35,45.5,0.4016,0.046243258224299005,prior_only,0.0
64,45.5,0.2487,0.043845325043149565,shrunk_2pt,0.0
17,45.5,0.2396,0.046243258224299005,prior_only,0.0
60,45.5,0.2126,0.046243258224299005,prior_only,0.0
39,45.5,0.1749,0.04047903264826666,shrunk_2pt,0.0
72,45.5,0.1676,0.04831661441098122,shrunk_2pt,0.0
32,45.5,0.1237,0.0408933423742721,shrunk_2pt,0.0
44,45.5,0.1332,0.046243258224299005,prior_only,0.0
75,45.5,0.0839,0.03869207221304435,shrunk_2pt,0.0
37,45.5,0.085,0.046243258224299005,prior_only,0.0
29,45.5,0.0713,0.046243258224299005,prior_only,0.0
89,45.5,0.0268,0.040486447600887855,shrunk_2pt,0.0
73,45.5,0.0238,0.046243258224299005,prior_only,0.0
68,45.5,0.0214,0.046243258224299005,prior_only,0.0
57,45.5,0.0053,0.0386898982492774,shrunk_2pt,0.0
59,45.5,0.0143,0.046243258224299005,prior_only,0.0
70,45.5,0.0025,0.0390067544937981,shrunk_2pt,0.0
65,45.5,0.0085,0.046243258224299005,prior_only,0.0
56,45.5,0.0026,0.03954543516689933,shrunk_2pt,0.0
74,45.5,0.0022,0.03885677339974896,shrunk_2pt,0.0
45,45.5,0.0025,0.039497491958850224,shrunk_2pt,0.0
61,45.5,0.003,0.040505534023629886,shrunk_2pt,0.0
54,45.5,0.004,0.042460330670396784,shrunk_2pt,0.0
66,45.5,0.0016,0.03881097456312374,shrunk_2pt,0.0
99,45.5,0.0032,0.041880751839472014,shrunk_2pt,0.0
47,45.5,0.0024,0.04075872356366718,shrunk_2pt,0.0
50,45.5,0.0062,0.046243258224299005,prior_only,0.0
48,45.5,0.001,0.03870392324480088,shrunk_2pt,0.0
95,45.5,0.0053,0.04844025308913485,shrunk_2pt,0.0
46,45.5,0.0001,0.03869169947985534,shrunk_2pt,0.0
88,45.5,0.0,0.026258343170883415,shrunk_4pt,0.0
62,45.5,0.0,0.038787270068147854,shrunk_2pt,0.0
86,45.5,0.0,0.02042796468887392,shrunk_4pt,0.0
94,45.5,0.0012,0.052099588641748774,shrunk_2pt,0.0
67,45.5,0.0002,0.046243258224299005,prior_only,0.0
92,45.5,0.0001,0.046243258224299005,prior_only,0.0
96,45.5,0.0,0.040050704265211595,shrunk_2pt,0.0
77,45.5,0.0,0.03869087436772964,shrunk_2pt,0.0
51,45.5,0.0,0.046243258224299005,prior_only,0.0
76,45.5,0.0,0.046243258224299005,prior_only,0.0
71,45.5,0.0,0.038781463130462705,shrunk_2pt,0.0
30,45.5,0.0,0.02806587660059381,shrunk_3pt,0.0
97,45.5,0.0,0.039069238137432856,shrunk_2pt,0.0
12,45.5,0.0,0.046243258224299005,prior_only,0.0
79,45.5,0.0,0.038729145337064154,shrunk_2pt,0.0
81,45.5,0.0,0.046243258224299005,prior_only,0.0
55,45.5,0.0,0.03971511677106638,shrunk_2pt,0.0
83,45.5,0.0,0.03613161278105033,shrunk_3pt,0.0
90,45.5,0.002,0.07715327858788477,shrunk_3pt,0.0
78,45.5,0.0,0.046243258224299005,prior_only,0.0
98,45.5,0.0,0.046243258224299005,prior_only,0.0
69,45.5,0.0,0.0411616812319351,shrunk_2pt,0.0
93,45.5,0.0,0.046243258224299005,prior_only,0.0
63,45.5,0.0,0.03880601126809399,shrunk_2pt,0.0
80,45.5,0.0,0.02661148274072227,shrunk_3pt,0.0
40,45.5,0.0,0.044010025410574784,shrunk_2pt,0.0
87,45.5,0.0,0.030851601588244317,shrunk_3pt,0.0
91,45.5,0.0,0.046243258224299005,prior_only,0.0
82,45.5,0.0,0.03869014172291746,shrunk_2pt,0.0
85,45.5,0.0,0.04790997476350241,shrunk_2pt,0.0
84,45.5,0.0,0.03936930703783644,shrunk_2pt,0.0
18,46.0,1.0,0.046243258224299005,prior_only,0.0
20,46.0,1.0,0.046243258224299005,prior_only,0.0
22,46.0,1.0,0.046243258224299005,prior_only,0.0
25,46.0,1.0,0.04549751675684551,shrunk_2pt,0.0
3,46.0,1.0,0.046243258224299005,prior_only,0.0
1,46.0,1.0,0.046243258224299005,prior_only,0.0
13,46.0,1.0,0.02327909372548424,shrunk_4pt,0.0
2,46.0,1.0,0.046243258224299005,prior_only,0.0
21,46.0,1.0,0.0444732248868849,shrunk_2pt,0.0
38,46.0,1.0,0.046243258224299005,prior_only,0.0
33,46.0,1.0,0.046243258224299005,prior_only,0.0
24,46.0,1.0,0.03931674119938526,shrunk_2pt,0.0
7,46.0,1.0,0.046243258224299005,prior_only,0.0
26,46.0,1.0,0.046243258224299005,prior_only,0.0
9,46.0,1.0,0.046243258224299005,prior_only,0.0
42,46.0,0.9999,0.046243258224299005,prior_only,0.0
8,46.0,0.9999,0.04149445919805966,shrunk_2pt,0.0
43,46.0,0.9962,0.04141207229588298,shrunk_2pt,0.0
41,46.0,0.9813,0.046243258224299005,prior_only,0.0
5,46.0,0.9725,0.046243258224299005,prior_only,0.0
16,46.0,0.9686,0.046243258224299005,prior_only,0.0
6,46.0,0.9789,0.03987976648050284,shrunk_2pt,0.0
4,46.0,0.9672,0.03929644674190579,shrunk_2pt,0.0
11,46.0,0.9097,0.041946262280916496,shrunk_2pt,0.0
58,46.0,0.8813,0.046243258224299005,prior_only,0.0
19,46.0,0.8958,0.04316857399821586,shrunk_2pt,0.0
28,46.0,0.9572,0.028988076157790803,shrunk_4pt,0.0
34,46.0,0.8648,0.03876463319237573,shrunk_2pt,0.0
27,46.0,0.8562,0.03869462782660454,shrunk_2pt,0.0
53,46.0,0.8148,0.04192091505846978,shrunk_2pt,0.0
15,46.0,0.7637,0.046243258224299005,prior_only,0.0
14,46.0,0.6626,0.03990244416748726,shrunk_2pt,0.0
10,46.0,0.6146,0.04229098671158475,shrunk_2pt,0.0
31,46.0,0.5855,0.046243258224299005,prior_only,0.0
23,46.0,0.5123,0.03905647775388147,shrunk_2pt,0.0
36,46.0,0.4831,0.03932308887968287,shrunk_2pt,0.0
49,46.0,0.4721,0.03895325034755685,shrunk_2pt,0.0
52,46.0,0.4423,0.038724948948183756,shrunk_2pt,0.0
35,46.0,0.4439,0.046243258224299005,prior_only,0.0
64,46.0,0.2862,0.043845325043149565,shrunk_2pt,0.0
17,46.0,0.2744,0.046243258224299005,prior_only,0.0
60,46.0,0.2453,0.046243258224299005,prior_only,0.0
39,46.0,0.2085,0.04047903264826666,shrunk_2pt,0.0
72,46.0,0.1949,0.04831661441098122,shrunk_2pt,0.0
32,46.0,0.1505,0.0408933423742721,shrunk_2pt,0.0
44,46.0,0.1579,0.046243258224299005,prior_only,0.0
75,46.0,0.1056,0.03869207221304435,shrunk_2pt,0.0
37,46.0,0.1031,0.046243258224299005,prior_only,0.0
29,46.0,0.0873,0.046243258224299005,prior_only,0.0
89,46.0,0.0354,0.040486447600887855,shrunk_2pt,0.0
73,46.0,0.0305,0.046243258224299005,prior_only,0.0
68,46.0,0.0276,0.046243258224299005,prior_only,0.0
57,46.0,0.0076,0.0386898982492774,shrunk_2pt,0.0
59,46.0,0.0187,0.046243258224299005,prior_only,0.0
70,46.0,0.0037,0.0390067544937981,shrunk_2pt,0.0
65,46.0,0.0114,0.046243258224299005,prior_only,0.0
56,46.0,0.0039,0.03954543516689933,shrunk_2pt,0.0
74,46.0,0.0033,0.03885677339974896,shrunk_2pt,0.0
45,46.0,0.0037,0.039497491958850224,shrunk_2pt,0.0
61,46.0,0.0044,0.040505534023629886,shrunk_2pt,0.0
54,46.0,0.0056,0.042460330670396784,shrunk_2pt,0.0
66,46.0,0.0025,0.03881097456312374,shrunk_2pt,0.0
99,46.0,0.0046,0.041880751839472014,shrunk_2pt,0.0
47,46.0,0.0035,0.04075872356366718,shrunk_2pt,0.0
50,46.0,0.0083,0.046243258224299005,prior_only,0.0
48,46.0,0.0015,0.03870392324480088,shrunk_2pt,0.0
95,46.0,0.0071,0.04844025308913485,shrunk_2pt,0.0
46,46.0,0.0001,0.03869169947985534,shrunk_2pt,0.0
88,46.0,0.0,0.026258343170883415,shrunk_4pt,0.0
62,46.0,0.0001,0.038787270068147854,shrunk_2pt,0.0
86,46.0,0.0,0.02042796468887392,shrunk_4pt,0.0
94,46.0,0.0017,0.052099588641748774,shrunk_2pt,0.0
67,46.0,0.0003,0.046243258224299005,prior_only,0.0
92,46.0,0.0002,0.046243258224299005,prior_only,0.0
96,46.0,0.0,0.040050704265211595,shrunk_2pt,0.0
77,46.0,0.0,0.03869087436772964,shrunk_2pt,0.0
51,46.0,0.0001,0.046243258224299005,prior_only,0.0
76,46.0,0.0,0.046243258224299005,prior_only,0.0
71,46.0,0.0,0.038781463130462705,shrunk_2pt,0.0
30,46.0,0.0,0.02806587660059381,shrunk_3pt,0.0
97,46.0,0.0,0.039069238137432856,shrunk_2pt,0.0
12,46.0,0.0,0.046243258224299005,prior_only,0.0
79,46.0,0.0,0.038729145337064154,shrunk_2pt,0.0
81,46.0,0.0,0.046243258224299005,prior_only,0.0
55,46.0,0.0,0.03971511677106638,shrunk_2pt,0.0
83,46.0,0.0,0.03613161278105033,shrunk_3pt,0.0
90,46.0,0.0024,0.07715327858788477,shrunk_3pt,0.0
78,46.0,0.0,0.046243258224299005,prior_only,0.0
98,46.0,0.0,0.046243258224299005,prior_only,0.0
69,46.0,0.0,0.0411616812319351,shrunk_2pt,0.0
93,46.0,0.0,0.046243258224299005,prior_only,0.0
63,46.0,0.0,0.03880601126809399,shrunk_2pt,0.0
80,46.0,0.0,0.02661148274072227,shrunk_3pt,0.0
40,46.0,0.0,0.044010025410574784,shrunk_2pt,0.0
87,46.0,0.0,0.030851601588244317,shrunk_3pt,0.0
91,46.0,0.0,0.046243258224299005,prior_only,0.0
82,46.0,0.0,0.03869014172291746,shrunk_2pt,0.0
85,46.0,0.0,0.04790997476350241,shrunk_2pt,0.0
84,46.0,0.0,0.03936930703783644,shrunk_2pt,0.0
18,46.5,1.0,0.046243258224299005,prior_only,0.0
20,46.5,1.0,0.046243258224299005,prior_only,0.0
22,46.5,1.0,0.046243258224299005,prior_only,0.0
25,46.5,1.0,0.04549751675684551,shrunk_2pt,0.0
3,46.5,1.0,0.046243258224299005,prior_only,0.0
1,46.5,1.0,0.046243258224299005,prior_only,0.0
13,46.5,1.0,0.02327909372548424,shrunk_4pt,0.0
2,46.5,1.0,0.046243258224299005,prior_only,0.0
21,46.5,1.0,0.0444732248868849,shrunk_2pt,0.0
38,46.5,1.0,0.046243258224299005,prior_only,0.0
33,46.5,1.0,0.046243258224299005,prior_only,0.0
24,46.5,1.0,0.03931674119938526,shrunk_2pt,0.0
7,46.5,1.0,0.046243258224299005,prior_only,0.0
26,46.5,1.0,0.046243258224299005,prior_only,0.0
9,46.5,1.0,0.046243258224299005,prior_only,0.0
42,46.5,0.9999,0.046243258224299005,prior_only,0.0
8,46.5,0.9999,0.04149445919805966,shrunk_2pt,0.0
43,46.5,0.9974,0.04141207229588298,shrunk_2pt,0.0
41,46.5,0.9857,0.046243258224299005,prior_only,0.0
5,46.5,0.9787,0.046243258224299005,prior_only,0.0
16,46.5,0.9755,0.046243258224299005,prior_only,0.0
6,46.5,0.9845,0.03987976648050284,shrunk_2pt,0.0
4,46.5,0.9755,0.03929644674190579,shrunk_2pt,0.0
11,46.5,0.9276,0.041946262280916496,shrunk_2pt,0.0
58,46.5,0.9014,0.046243258224299005,prior_only,0.0
19,46.5,0.9152,0.04316857399821586,shrunk_2pt,0.0
28,46.5,0.9708,0.028988076157790803,shrunk_4pt,0.0
34,46.5,0.8908,0.03876463319237573,shrunk_2pt,0.0
27,46.5,0.8835,0.03869462782660454,shrunk_2pt,0.0
53,46.5,0.8449,0.04192091505846978,shrunk_2pt,0.0
15,46.5,0.7957,0.046243258224299005,prior_only,0.0
14,46.5,0.7071,0.03990244416748726,shrunk_2pt,0.0
10,46.5,0.659,0.04229098671158475,shrunk_2pt,0.0
31,46.5,0.6271,0.046243258224299005,prior_only,0.0
23,46.5,0.5632,0.03905647775388147,shrunk_2pt,0.0
36,46.5,0.5337,0.03932308887968287,shrunk_2pt,0.0
49,46.5,0.5232,0.03895325034755685,shrunk_2pt,0.0
52,46.5,0.4936,0.038724948948183756,shrunk_2pt,0.0
35,46.5,0.4869,0.046243258224299005,prior_only,0.0
64,46.5,0.3262,0.043845325043149565,shrunk_2pt,0.0
17,46.5,0.3116,0.046243258224299005,prior_only,0.0
60,46.5,0.2805,0.046243258224299005,prior_only,0.0
39,46.5,0.2457,0.04047903264826666,shrunk_2pt,0.0
72,46.5,0.2247,0.04831661441098122,shrunk_2pt,0.0
32,46.5,0.1809,0.0408933423742721,shrunk_2pt,0.0
44,46.5,0.1854,0.046243258224299005,prior_only,0.0
75,46.5,0.1311,0.03869207221304435,shrunk_2pt,0.0
37,46.5,0.1239,0.046243258224299005,prior_only,0.0
29,46.5,0.1057,0.046243258224299005,prior_only,0.0
89,46.5,0.0462,0.040486447600887855,shrunk_2pt,0.0
73,46.5,0.0387,0.046243258224299005,prior_only,0.0
68,46.5,0.0352,0.046243258224299005,prior_only,0.0
57,46.5,0.0107,0.0386898982492774,shrunk_2pt,0.0
59,46.5,0.0243,0.046243258224299005,prior_only,0.0
70,46.5,0.0053,0.0390067544937981,shrunk_2pt,0.0
65,46.5,0.015,0.046243258224299005,prior_only,0.0
56,46.5,0.0056,0.03954543516689933,shrunk_2pt,0.0
74,46.5,0.0049,0.03885677339974896,shrunk_2pt,0.0
45,46.5,0.0053,0.039497491958850224,shrunk_2pt,0.0
61,46.5,0.0062,0.040505534023629886,shrunk_2pt,0.0
